timestamp,value
2022-07-30 18:48:25,5971
2022-07-30 18:48:28,6448
2022-07-30 18:48:30,5795
2022-07-30 18:48:34,6097
2022-07-30 18:48:37,6154
2022-07-30 18:48:43,6064
2022-07-30 18:48:48,6229
2022-07-30 18:48:52,6146
2022-07-30 18:48:55,6542
2022-07-30 18:48:58,6160
2022-07-30 18:49:00,6469
2022-07-30 18:49:03,5991
2022-07-30 18:49:09,5906
2022-07-30 18:49:12,5786
2022-07-30 18:49:14,6081
2022-07-30 18:49:17,5904
2022-07-30 18:49:21,5888
2022-07-30 18:49:24,5761
2022-07-30 18:49:27,6308
2022-07-30 18:49:29,5973
2022-07-30 18:49:36,6485
2022-07-30 18:49:38,6350
2022-07-30 18:49:42,6553
2022-07-30 18:49:45,5797
2022-07-30 18:49:48,6288
2022-07-30 18:49:51,5720
2022-07-30 18:49:53,6459
2022-07-30 18:49:56,6212
2022-07-30 18:49:59,6454
2022-07-30 18:50:06,6126
2022-07-30 18:50:10,6158
2022-07-30 18:50:13,5774
2022-07-30 18:50:17,6059
2022-07-30 18:50:19,5858
2022-07-30 18:50:22,6484
2022-07-30 18:50:24,6010
2022-07-30 18:50:27,6166
2022-07-30 18:50:29,6491
2022-07-30 18:50:31,5843
2022-07-30 18:50:34,6484
2022-07-30 18:50:36,6384
2022-07-30 18:50:42,5861
2022-07-30 18:50:45,6614
2022-07-30 18:50:48,6235
2022-07-30 18:50:50,6097
2022-07-30 18:50:52,5875
2022-07-30 18:50:55,6269
2022-07-30 18:50:59,5982
2022-07-30 18:51:03,5759
2022-07-30 18:51:06,6329
2022-07-30 18:51:10,5762
2022-07-30 18:51:15,6522
2022-07-30 18:51:18,5814
2022-07-30 18:51:24,6230
2022-07-30 18:51:27,6722
2022-07-30 18:51:31,6481
2022-07-30 18:51:33,6482
2022-07-30 18:51:36,5992
2022-07-30 18:51:50,6343
2022-07-30 18:51:53,6497
2022-07-30 18:52:04,5969
2022-07-30 18:52:07,6711
2022-07-30 18:52:14,6435
2022-07-30 18:52:16,6195
2022-07-30 18:52:30,6416
2022-07-30 18:52:33,6286
2022-07-30 18:52:37,6525
2022-07-30 18:52:42,6549
2022-07-30 18:52:45,6576
2022-07-30 18:52:52,6525
2022-07-30 18:52:56,6769
2022-07-30 18:52:57,6526
2022-07-30 18:53:00,6183
2022-07-30 18:53:02,6132
2022-07-30 18:53:06,6712
2022-07-30 18:53:09,6617
2022-07-30 18:53:12,6705
2022-07-30 18:53:18,6720
2022-07-30 18:53:24,6324
2022-07-30 18:53:26,5948
2022-07-30 18:53:29,5981
2022-07-30 18:53:31,6581
2022-07-30 18:53:34,6309
2022-07-30 18:53:37,6551
2022-07-30 18:53:40,6633
2022-07-30 18:53:42,6550
2022-07-30 18:53:46,6563
2022-07-30 18:53:50,6174
2022-07-30 18:53:53,5911
2022-07-30 18:53:59,6048
2022-07-30 18:54:01,6467
2022-07-30 18:54:05,5983
2022-07-30 18:54:11,6248
2022-07-30 18:54:14,6274
2022-07-30 18:54:19,6245
2022-07-30 18:54:27,6450
2022-07-30 18:54:31,6061
2022-07-30 18:54:34,6638
2022-07-30 18:54:38,6449
2022-07-30 18:54:46,6574
2022-07-30 18:54:50,6021
2022-07-30 18:54:54,6409
2022-07-30 18:54:57,5904
2022-07-30 18:55:01,6679
2022-07-30 18:55:04,6042
2022-07-30 18:55:06,6064
2022-07-30 18:55:08,6405
2022-07-30 18:55:11,6641
2022-07-30 18:55:15,5886
2022-07-30 18:55:18,6510
2022-07-30 18:55:21,5953
2022-07-30 18:55:26,6596
2022-07-30 18:55:29,7208
2022-07-30 18:55:32,7555
2022-07-30 18:55:35,7864
2022-07-30 18:55:38,7186
2022-07-30 18:55:44,7165
2022-07-30 18:55:47,7819
2022-07-30 18:55:50,7355
2022-07-30 18:55:52,7301
2022-07-30 18:55:56,7273
2022-07-30 18:55:58,7992
2022-07-30 18:56:00,7319
2022-07-30 18:56:03,7782
2022-07-30 18:56:05,7319
2022-07-30 18:56:12,7192
2022-07-30 18:56:16,7198
2022-07-30 18:56:24,7032
2022-07-30 18:56:27,7921
2022-07-30 18:56:30,7543
2022-07-30 18:56:32,7404
2022-07-30 18:56:38,7125
2022-07-30 18:56:41,7563
2022-07-30 18:56:44,7478
2022-07-30 18:56:46,7433
2022-07-30 18:56:48,7136
2022-07-30 18:56:50,7338
2022-07-30 18:56:56,7793
2022-07-30 18:56:58,7096
2022-07-30 18:57:01,7321
2022-07-30 18:57:06,7648
2022-07-30 18:57:09,7973
2022-07-30 18:57:13,7068
2022-07-30 18:57:16,7455
2022-07-30 18:57:24,7825
2022-07-30 18:57:27,7776
2022-07-30 18:57:33,7409
2022-07-30 18:57:36,7122
2022-07-30 18:57:37,7983
2022-07-30 18:57:39,7738
2022-07-30 18:57:42,7968
2022-07-30 18:57:47,7569
2022-07-30 18:57:53,7305
2022-07-30 18:58:00,7960
2022-07-30 18:58:04,7338
2022-07-30 18:58:12,7869
2022-07-30 18:58:19,7964
2022-07-30 18:58:24,6711
2022-07-30 18:58:27,5916
2022-07-30 18:58:39,5826
2022-07-30 18:58:44,6267
2022-07-30 18:58:48,6262
2022-07-30 18:58:51,5944
2022-07-30 18:58:59,6646
2022-07-30 18:59:08,6654
2022-07-30 18:59:14,6515
2022-07-30 18:59:17,6624
2022-07-30 18:59:21,6383
2022-07-30 18:59:25,6656
2022-07-30 18:59:31,6264
2022-07-30 18:59:43,5707
2022-07-30 18:59:45,6237
2022-07-30 18:59:48,5880
2022-07-30 19:00:01,6026
2022-07-30 19:00:03,6168
2022-07-30 19:00:16,5997
2022-07-30 19:00:29,5964
2022-07-30 19:00:32,6238
2022-07-30 19:00:38,6408
2022-07-30 19:00:42,5798
2022-07-30 19:00:44,6546
2022-07-30 19:00:54,5765
2022-07-30 19:00:58,5915
2022-07-30 19:01:00,6497
2022-07-30 19:01:04,6454
2022-07-30 19:01:09,6299
2022-07-30 19:01:11,5945
2022-07-30 19:01:14,6472
2022-07-30 19:01:22,6414
2022-07-30 19:01:25,6225
2022-07-30 19:01:27,6427
2022-07-30 19:01:32,6323
2022-07-30 19:01:38,6099
2022-07-30 19:01:40,5986
2022-07-30 19:01:47,6547
2022-07-30 19:01:50,5922
2022-07-30 19:01:54,6658
2022-07-30 19:02:01,6423
2022-07-30 19:02:06,5850
2022-07-30 19:02:09,5967
2022-07-30 19:02:20,6407
2022-07-30 19:02:24,6210
2022-07-30 19:02:33,6552
2022-07-30 19:02:36,6418
2022-07-30 19:02:46,6024
2022-07-30 19:02:51,5962
2022-07-30 19:02:55,6484
2022-07-30 19:03:01,6599
2022-07-30 19:03:05,6295
2022-07-30 19:03:08,6136
2022-07-30 19:03:12,6336
2022-07-30 19:03:18,6678
2022-07-30 19:03:31,6049
2022-07-30 19:03:35,7158
2022-07-30 19:03:39,7500
2022-07-30 19:03:43,7817
2022-07-30 19:03:45,7111
2022-07-30 19:03:51,7374
2022-07-30 19:03:57,7705
2022-07-30 19:04:01,7759
2022-07-30 19:04:04,7536
2022-07-30 19:04:07,7683
2022-07-30 19:04:11,6996
2022-07-30 19:04:16,7017
2022-07-30 19:04:21,7236
2022-07-30 19:04:24,7330
2022-07-30 19:04:27,7744
2022-07-30 19:04:30,6979
2022-07-30 19:04:33,7554
2022-07-30 19:04:35,7776
2022-07-30 19:04:38,7019
2022-07-30 19:04:42,7579
2022-07-30 19:04:45,6959
2022-07-30 19:04:48,7152
2022-07-30 19:04:55,7061
2022-07-30 19:05:03,6977
2022-07-30 19:05:14,7474
2022-07-30 19:05:28,7200
2022-07-30 19:05:30,7090
2022-07-30 19:05:33,7697
2022-07-30 19:05:43,7352
2022-07-30 19:05:46,7136
2022-07-30 19:05:52,7620
2022-07-30 19:06:01,7775
2022-07-30 19:06:05,7362
2022-07-30 19:06:12,7613
2022-07-30 19:06:16,8176
2022-07-30 19:06:18,7842
2022-07-30 19:06:21,7980
2022-07-30 19:06:25,7809
2022-07-30 19:06:29,7523
2022-07-30 19:06:32,7992
2022-07-30 19:06:38,8048
2022-07-30 19:06:44,7940
2022-07-30 19:06:48,7631
2022-07-30 19:06:51,7454
2022-07-30 19:06:58,7100
2022-07-30 19:07:02,7743
2022-07-30 19:07:06,7789
2022-07-30 19:07:09,7733
2022-07-30 19:07:15,7813
2022-07-30 19:07:19,7293
2022-07-30 19:07:24,7206
2022-07-30 19:07:30,8333
2022-07-30 19:07:33,8155
2022-07-30 19:07:36,7896
2022-07-30 19:07:39,7851
2022-07-30 19:07:42,8118
2022-07-30 19:07:46,8082
2022-07-30 19:07:49,8351
2022-07-30 19:07:52,7839
2022-07-30 19:07:54,8283
2022-07-30 19:07:57,7457
2022-07-30 19:08:01,8189
2022-07-30 19:08:03,7911
2022-07-30 19:08:05,8109
2022-07-30 19:08:08,8342
2022-07-30 19:08:11,8124
2022-07-30 19:08:14,7634
2022-07-30 19:08:17,8275
2022-07-30 19:08:21,8248
2022-07-30 19:08:25,8065
2022-07-30 19:08:28,7985
2022-07-30 19:08:32,8163
2022-07-30 19:08:34,7690
2022-07-30 19:08:37,7984
2022-07-30 19:08:39,8343
2022-07-30 19:08:42,8448
2022-07-30 19:08:46,7750
2022-07-30 19:08:49,7486
2022-07-30 19:08:54,8114
2022-07-30 19:08:57,8440
2022-07-30 19:09:01,8480
2022-07-30 19:09:04,7976
2022-07-30 19:09:11,7780
2022-07-30 19:09:15,8430
2022-07-30 19:09:19,8077
2022-07-30 19:09:21,8026
2022-07-30 19:09:24,7981
2022-07-30 19:09:28,8460
2022-07-30 19:09:30,8008
2022-07-30 19:09:33,7695
2022-07-30 19:09:36,7717
2022-07-30 19:09:39,7767
2022-07-30 19:09:41,7755
2022-07-30 19:09:44,7814
2022-07-30 19:09:47,8348
2022-07-30 19:09:50,7588
2022-07-30 19:09:53,7516
2022-07-30 19:09:57,7452
2022-07-30 19:10:00,7675
2022-07-30 19:10:02,7469
2022-07-30 19:10:05,7483
2022-07-30 19:10:08,8114
2022-07-30 19:10:10,8080
2022-07-30 19:10:14,8445
2022-07-30 19:10:17,8094
2022-07-30 19:10:27,7696
2022-07-30 19:10:31,8559
2022-07-30 19:10:38,8004
2022-07-30 19:10:43,8329
2022-07-30 19:10:47,8167
2022-07-30 19:10:50,8092
2022-07-30 19:10:54,8410
2022-07-30 19:10:58,8175
2022-07-30 19:11:02,7971
2022-07-30 19:11:06,8351
2022-07-30 19:11:09,7932
2022-07-30 19:11:12,7476
2022-07-30 19:11:15,8213
2022-07-30 19:11:24,8187
2022-07-30 19:11:30,8031
2022-07-30 19:11:33,7432
2022-07-30 19:11:36,7652
2022-07-30 19:11:40,8131
2022-07-30 19:11:47,7533
2022-07-30 19:11:50,7802
2022-07-30 19:11:57,7943
2022-07-30 19:11:59,8035
2022-07-30 19:12:02,8554
2022-07-30 19:12:19,7711
2022-07-30 19:12:29,8671
2022-07-30 19:12:33,8231
2022-07-30 19:12:37,8293
2022-07-30 19:12:40,8369
2022-07-30 19:12:43,8533
2022-07-30 19:12:57,8270
2022-07-30 19:13:01,8705
2022-07-30 19:13:03,8769
2022-07-30 19:13:09,8269
2022-07-30 19:13:42,8448
2022-07-30 19:13:46,8161
2022-07-30 19:13:49,8076
2022-07-30 19:13:52,7841
2022-07-30 19:13:58,7858
2022-07-30 19:14:01,8517
2022-07-30 19:14:06,7964
2022-07-30 19:14:17,7898
2022-07-30 19:14:21,7651
2022-07-30 19:14:24,8445
2022-07-30 19:14:28,8652
2022-07-30 19:14:32,8391
2022-07-30 19:14:36,8071
2022-07-30 19:14:41,7991
2022-07-30 19:14:50,8212
2022-07-30 19:14:56,8084
2022-07-30 19:14:59,8683
2022-07-30 19:15:05,8777
2022-07-30 19:15:07,7856
2022-07-30 19:15:10,7897
2022-07-30 19:15:18,8788
2022-07-30 19:15:21,8439
2022-07-30 19:15:24,8556
2022-07-30 19:15:30,8335
2022-07-30 19:15:36,8161
2022-07-30 19:15:38,8568
2022-07-30 19:15:41,8079
2022-07-30 19:15:43,8039
2022-07-30 19:15:45,8067
2022-07-30 19:15:48,8161
2022-07-30 19:15:53,8842
2022-07-30 19:15:55,7742
2022-07-30 19:15:58,8857
2022-07-30 19:16:02,8507
2022-07-30 19:16:05,8006
2022-07-30 19:16:08,8159
2022-07-30 19:16:10,7912
2022-07-30 19:16:14,8859
2022-07-30 19:16:18,8646
2022-07-30 19:16:20,8888
2022-07-30 19:16:23,8930
2022-07-30 19:16:27,8844
2022-07-30 19:16:31,8032
2022-07-30 19:16:34,8371
2022-07-30 19:16:41,7987
2022-07-30 19:16:45,8599
2022-07-30 19:16:52,7981
2022-07-30 19:16:55,8236
2022-07-30 19:17:00,7777
2022-07-30 19:17:01,8868
2022-07-30 19:17:04,8058
2022-07-30 19:17:08,8131
2022-07-30 19:17:18,8263
2022-07-30 19:17:27,8708
2022-07-30 19:17:28,7734
2022-07-30 19:17:31,8524
2022-07-30 19:17:40,8596
2022-07-30 19:17:43,7825
2022-07-30 19:17:47,8335
2022-07-30 19:17:49,8814
2022-07-30 19:17:54,7939
2022-07-30 19:17:56,7724
2022-07-30 19:18:00,7883
2022-07-30 19:18:05,8017
2022-07-30 19:18:08,7929
2022-07-30 19:18:13,8436
2022-07-30 19:18:16,8180
2022-07-30 19:18:25,8258
2022-07-30 19:18:28,7883
2022-07-30 19:18:35,7784
2022-07-30 19:18:38,8147
2022-07-30 19:18:41,7733
2022-07-30 19:18:48,7181
2022-07-30 19:18:51,7745
2022-07-30 19:18:54,7782
2022-07-30 19:18:57,7984
2022-07-30 19:19:00,7719
2022-07-30 19:19:01,7807
2022-07-30 19:19:03,7654
2022-07-30 19:19:08,7465
2022-07-30 19:19:10,7761
2022-07-30 19:19:13,7686
2022-07-30 19:19:16,7456
2022-07-30 19:19:19,7924
2022-07-30 19:19:21,7469
2022-07-30 19:19:24,7733
2022-07-30 19:19:27,7047
2022-07-30 19:19:31,7989
2022-07-30 19:19:34,7048
2022-07-30 19:19:36,7263
2022-07-30 19:19:38,7090
2022-07-30 19:19:40,7330
2022-07-30 19:19:43,8050
2022-07-30 19:19:45,7853
2022-07-30 19:19:47,7897
2022-07-30 19:19:51,7140
2022-07-30 19:19:54,7804
2022-07-30 19:20:05,7526
2022-07-30 19:20:07,7376
2022-07-30 19:20:09,7019
2022-07-30 19:20:12,7720
2022-07-30 19:20:15,7837
2022-07-30 19:20:17,7148
2022-07-30 19:20:20,7782
2022-07-30 19:20:23,7008
2022-07-30 19:20:27,7333
2022-07-30 19:20:29,7454
2022-07-30 19:20:31,7095
2022-07-30 19:20:36,7166
2022-07-30 19:20:42,7603
2022-07-30 19:20:51,7722
2022-07-30 19:20:53,6867
2022-07-30 19:20:57,7153
2022-07-30 19:21:00,7069
2022-07-30 19:21:03,7827
2022-07-30 19:21:05,7622
2022-07-30 19:21:08,7604
2022-07-30 19:21:11,7097
2022-07-30 19:21:13,7904
2022-07-30 19:21:20,7034
2022-07-30 19:21:23,7845
2022-07-30 19:21:25,7786
2022-07-30 19:21:27,7775
2022-07-30 19:21:32,7804
2022-07-30 19:21:35,7653
2022-07-30 19:21:37,7895
2022-07-30 19:21:40,7036
2022-07-30 19:21:43,7057
2022-07-30 19:21:45,7344
2022-07-30 19:21:46,7550
2022-07-30 19:21:49,7155
2022-07-30 19:21:52,7490
2022-07-30 19:21:56,7154
2022-07-30 19:21:58,7480
2022-07-30 19:22:04,7865
2022-07-30 19:22:09,7902
2022-07-30 19:22:11,7313
2022-07-30 19:22:14,7189
2022-07-30 19:22:19,7814
2022-07-30 19:22:21,7166
2022-07-30 19:22:27,7709
2022-07-30 19:22:29,7363
2022-07-30 19:22:32,6894
2022-07-30 19:22:35,7545
2022-07-30 19:22:37,7923
2022-07-30 19:22:41,6791
2022-07-30 19:22:45,6700
2022-07-30 19:22:50,6027
2022-07-30 19:22:52,6191
2022-07-30 19:22:55,6332
2022-07-30 19:22:57,6836
2022-07-30 19:22:59,6712
2022-07-30 19:23:05,6642
2022-07-30 19:23:12,6118
2022-07-30 19:23:14,5950
2022-07-30 19:23:16,6843
2022-07-30 19:23:19,5982
2022-07-30 19:23:22,6547
2022-07-30 19:23:25,5927
2022-07-30 19:23:28,6349
2022-07-30 19:23:30,6292
2022-07-30 19:23:33,6492
2022-07-30 19:23:37,6722
2022-07-30 19:23:39,6004
2022-07-30 19:23:42,6757
2022-07-30 19:23:46,6279
2022-07-30 19:23:48,6415
2022-07-30 19:23:51,6455
2022-07-30 19:23:53,6683
2022-07-30 19:23:55,6422
2022-07-30 19:24:01,6261
2022-07-30 19:24:03,6293
2022-07-30 19:24:07,6465
2022-07-30 19:24:08,6569
2022-07-30 19:24:10,6071
2022-07-30 19:24:16,6818
2022-07-30 19:24:18,5912
2022-07-30 19:24:20,6157
2022-07-30 19:24:25,6354
2022-07-30 19:24:28,5918
2022-07-30 19:24:31,6280
2022-07-30 19:24:35,6207
2022-07-30 19:24:41,5932
2022-07-30 19:24:45,6142
2022-07-30 19:24:47,6678
2022-07-30 19:24:49,6831
2022-07-30 19:24:51,6802
2022-07-30 19:24:55,6694
2022-07-30 19:24:57,6539
2022-07-30 19:24:59,6449
2022-07-30 19:25:01,6204
2022-07-30 19:25:06,6078
2022-07-30 19:25:11,6287
2022-07-30 19:25:13,6679
2022-07-30 19:25:16,6229
2022-07-30 19:25:20,6784
2022-07-30 19:25:25,6648
2022-07-30 19:25:29,6822
2022-07-30 19:25:34,6791
2022-07-30 19:25:37,6772
2022-07-30 19:25:39,6722
2022-07-30 19:25:43,6251
2022-07-30 19:25:48,6492
2022-07-30 19:25:51,6236
2022-07-30 19:25:55,5635
2022-07-30 19:25:58,5811
2022-07-30 19:26:01,6481
2022-07-30 19:26:04,5981
2022-07-30 19:26:07,5947
2022-07-30 19:26:08,6425
2022-07-30 19:26:10,6217
2022-07-30 19:26:13,5871
2022-07-30 19:26:16,5623
2022-07-30 19:26:19,6014
2022-07-30 19:26:22,5894
2022-07-30 19:26:24,5709
2022-07-30 19:26:27,5998
2022-07-30 19:26:34,6012
2022-07-30 19:26:37,6135
2022-07-30 19:26:40,6334
2022-07-30 19:26:42,5852
2022-07-30 19:26:45,5706
2022-07-30 19:26:47,6066
2022-07-30 19:26:51,5810
2022-07-30 19:26:53,6015
2022-07-30 19:26:57,5886
2022-07-30 19:27:02,5669
2022-07-30 19:27:04,6371
2022-07-30 19:27:13,5731
2022-07-30 19:27:21,6447
2022-07-30 19:27:28,6277
2022-07-30 19:27:31,5809
2022-07-30 19:27:33,6311
2022-07-30 19:27:41,6061
2022-07-30 19:27:44,6012
2022-07-30 19:27:46,5649
2022-07-30 19:27:49,5935
2022-07-30 19:27:51,5605
2022-07-30 19:27:55,5668
2022-07-30 19:27:57,6004
2022-07-30 19:27:59,5975
2022-07-30 19:28:03,6231
2022-07-30 19:28:09,5990
2022-07-30 19:28:27,6045
2022-07-30 19:28:29,6195
2022-07-30 19:28:33,5795
2022-07-30 19:28:37,6142
2022-07-30 19:28:41,6526
2022-07-30 19:28:44,5914
2022-07-30 19:28:48,6019
2022-07-30 19:29:01,6224
2022-07-30 19:29:04,6542
2022-07-30 19:29:07,6082
2022-07-30 19:29:12,6426
2022-07-30 19:29:21,5980
2022-07-30 19:29:30,6592
2022-07-30 19:29:32,6241
2022-07-30 19:29:35,5796
2022-07-30 19:29:39,6504
2022-07-30 19:29:41,6440
2022-07-30 19:29:44,6143
2022-07-30 19:29:47,6401
2022-07-30 19:29:51,5957
2022-07-30 19:29:58,5880
2022-07-30 19:30:01,5993
2022-07-30 19:30:21,6583
2022-07-30 19:30:24,6469
2022-07-30 19:30:27,6327
2022-07-30 19:30:30,6012
2022-07-30 19:30:35,6523
2022-07-30 19:30:49,5812
2022-07-30 19:31:01,6152
2022-07-30 19:31:09,5875
2022-07-30 19:31:13,6607
2022-07-30 19:31:15,6441
2022-07-30 19:31:20,6530
2022-07-30 19:31:23,5863
2022-07-30 19:31:26,6442
2022-07-30 19:31:28,6555
2022-07-30 19:31:32,6639
2022-07-30 19:31:34,6013
2022-07-30 19:31:36,6446
2022-07-30 19:31:39,5854
2022-07-30 19:31:41,6107
2022-07-30 19:31:43,6540
2022-07-30 19:31:46,6451
2022-07-30 19:31:50,6045
2022-07-30 19:31:53,6428
2022-07-30 19:31:56,5949
2022-07-30 19:32:14,6578
2022-07-30 19:32:20,6537
2022-07-30 19:32:23,6172
2022-07-30 19:32:27,5898
2022-07-30 19:32:29,5871
2022-07-30 19:32:33,6616
2022-07-30 19:32:38,6052
2022-07-30 19:32:46,5991
2022-07-30 19:32:48,5880
2022-07-30 19:32:50,6526
2022-07-30 19:32:54,5962
2022-07-30 19:32:57,6189
2022-07-30 19:33:02,6221
2022-07-30 19:33:04,5804
2022-07-30 19:33:14,6352
2022-07-30 19:33:17,5948
2022-07-30 19:33:20,6310
2022-07-30 19:33:22,6328
2022-07-30 19:33:30,6111
2022-07-30 19:33:32,6149
2022-07-30 19:33:34,5874
2022-07-30 19:33:39,6572
2022-07-30 19:33:44,6245
2022-07-30 19:33:47,6579
2022-07-30 19:33:49,6350
2022-07-30 19:33:51,5873
2022-07-30 19:33:54,5838
2022-07-30 19:33:58,6300
2022-07-30 19:34:01,6551
2022-07-30 19:34:04,6565
2022-07-30 19:34:07,6446
2022-07-30 19:34:22,6188
2022-07-30 19:34:28,6223
2022-07-30 19:34:36,6435
2022-07-30 19:34:38,6039
2022-07-30 19:34:48,5894
2022-07-30 19:34:51,6367
2022-07-30 19:34:54,5999
2022-07-30 19:34:58,6575
2022-07-30 19:35:00,6147
2022-07-30 19:35:02,6026
2022-07-30 19:35:05,5855
2022-07-30 19:35:09,5905
2022-07-30 19:35:11,5986
2022-07-30 19:35:13,6564
2022-07-30 19:35:15,6379
2022-07-30 19:35:17,6375
2022-07-30 19:35:19,6583
2022-07-30 19:35:21,6142
2022-07-30 19:35:25,6356
2022-07-30 19:35:28,6434
2022-07-30 19:35:30,6585
2022-07-30 19:35:34,6304
2022-07-30 19:35:38,5884
2022-07-30 19:35:41,6094
2022-07-30 19:35:45,6194
2022-07-30 19:35:47,6405
2022-07-30 19:35:51,5846
2022-07-30 19:35:53,6549
2022-07-30 19:35:55,5915
2022-07-30 19:35:57,6600
2022-07-30 19:35:59,6071
2022-07-30 19:36:06,6217
2022-07-30 19:36:08,6633
2022-07-30 19:36:10,6200
2022-07-30 19:36:15,6577
2022-07-30 19:36:22,6491
2022-07-30 19:36:24,6721
2022-07-30 19:36:32,6402
2022-07-30 19:36:37,6040
2022-07-30 19:36:43,5882
2022-07-30 19:36:46,6377
2022-07-30 19:36:57,6628
2022-07-30 19:37:07,6134
2022-07-30 19:37:11,6628
2022-07-30 19:37:16,6391
2022-07-30 19:37:18,5998
2022-07-30 19:37:36,5884
2022-07-30 19:37:41,5942
2022-07-30 19:37:44,6024
2022-07-30 19:37:46,6134
2022-07-30 19:37:49,5944
2022-07-30 19:37:52,6121
2022-07-30 19:37:55,5915
2022-07-30 19:37:58,6628
2022-07-30 19:38:01,5879
2022-07-30 19:38:04,6412
2022-07-30 19:38:07,6183
2022-07-30 19:38:10,5946
2022-07-30 19:38:15,6118
2022-07-30 19:38:26,6455
2022-07-30 19:38:28,5854
2022-07-30 19:38:36,6098
2022-07-30 19:38:58,6026
2022-07-30 19:38:59,6380
2022-07-30 19:39:01,6097
2022-07-30 19:39:03,6611
2022-07-30 19:39:08,6726
2022-07-30 19:39:11,6385
2022-07-30 19:39:14,6060
2022-07-30 19:39:21,5882
2022-07-30 19:39:24,6663
2022-07-30 19:39:26,6176
2022-07-30 19:39:29,6467
2022-07-30 19:39:31,6490
2022-07-30 19:39:42,6614
2022-07-30 19:39:44,6141
2022-07-30 19:39:48,6186
2022-07-30 19:39:50,6227
2022-07-30 19:39:52,6635
2022-07-30 19:39:56,6298
2022-07-30 19:39:58,6538
2022-07-30 19:40:07,7919
2022-07-30 19:40:09,7245
2022-07-30 19:40:16,7066
2022-07-30 19:40:19,7700
2022-07-30 19:40:22,7593
2022-07-30 19:40:24,7232
2022-07-30 19:40:31,7286
2022-07-30 19:40:34,7126
2022-07-30 19:40:38,7371
2022-07-30 19:40:41,7558
2022-07-30 19:40:47,7891
2022-07-30 19:40:58,7522
2022-07-30 19:41:00,7503
2022-07-30 19:41:03,7346
2022-07-30 19:41:06,6967
2022-07-30 19:41:08,7366
2022-07-30 19:41:11,7471
2022-07-30 19:41:13,7427
2022-07-30 19:41:16,7218
2022-07-30 19:41:18,7650
2022-07-30 19:41:21,7049
2022-07-30 19:41:25,7893
2022-07-30 19:41:27,7292
2022-07-30 19:41:29,7507
2022-07-30 19:41:31,7073
2022-07-30 19:41:34,7924
2022-07-30 19:41:40,7286
2022-07-30 19:41:42,7734
2022-07-30 19:41:44,7637
2022-07-30 19:41:46,7329
2022-07-30 19:41:50,7314
2022-07-30 19:41:56,7261
2022-07-30 19:42:00,7040
2022-07-30 19:42:03,7654
2022-07-30 19:42:12,7239
2022-07-30 19:42:15,7013
2022-07-30 19:42:21,7331
2022-07-30 19:42:23,7889
2022-07-30 19:42:25,7328
2022-07-30 19:42:31,7478
2022-07-30 19:42:34,7894
2022-07-30 19:42:37,7675
2022-07-30 19:42:41,7812
2022-07-30 19:42:43,7314
2022-07-30 19:42:47,7363
2022-07-30 19:42:52,7437
2022-07-30 19:42:54,6373
2022-07-30 19:42:56,6648
2022-07-30 19:43:11,6228
2022-07-30 19:43:14,5946
2022-07-30 19:43:25,5909
2022-07-30 19:43:27,6430
2022-07-30 19:43:29,5894
2022-07-30 19:43:33,6526
2022-07-30 19:43:36,6050
2022-07-30 19:43:38,6773
2022-07-30 19:43:40,5996
2022-07-30 19:43:42,5941
2022-07-30 19:43:44,5882
