timestamp,value
2022-07-30 18:44:00,0.0007
2022-07-30 18:45:00,0.0161
2022-07-30 18:46:00,0.2766
2022-07-30 18:47:00,0.0539
2022-07-30 18:48:00,-0.1836
2022-07-30 18:49:00,0.4921
2022-07-30 18:50:00,0.1664
2022-07-30 18:51:00,0.4168
2022-07-30 18:52:00,-0.0899
2022-07-30 18:53:00,0.0338
2022-07-30 18:54:00,0.4624
2022-07-30 18:55:00,0.1509
2022-07-30 18:56:00,0.2048
2022-07-30 18:57:00,-0.0
2022-07-30 18:58:00,0.0697
2022-07-30 18:59:00,0.2655
2022-07-30 19:00:00,0.0948
2022-07-30 19:01:00,0.4114
2022-07-30 19:02:00,0.4913
2022-07-30 19:03:00,0.1261
2022-07-30 19:04:00,0.5258
2022-07-30 19:05:00,0.2889
2022-07-30 19:06:00,0.4408
2022-07-30 19:07:00,0.2283
2022-07-30 19:08:00,-0.0067
2022-07-30 19:09:00,0.1505
2022-07-30 19:10:00,0.2159
2022-07-30 19:11:00,0.2641
2022-07-30 19:12:00,0.2582
2022-07-30 19:13:00,0.3291
2022-07-30 19:14:00,0.4541
2022-07-30 19:15:00,0.1721
2022-07-30 19:16:00,0.5612
2022-07-30 19:17:00,0.5534
2022-07-30 19:18:00,0.2204
2022-07-30 19:19:00,0.2496
2022-07-30 19:20:00,0.219
2022-07-30 19:21:00,0.2766
2022-07-30 19:22:00,0.1576
2022-07-30 19:23:00,0.002
2022-07-30 19:24:00,0.1749
2022-07-30 19:25:00,0.786
2022-07-30 19:26:00,0.535
2022-07-30 19:27:00,0.5543
2022-07-30 19:28:00,0.0
2022-07-30 19:29:00,0.1902
2022-07-30 19:30:00,0.1909
2022-07-30 19:31:00,0.2978
2022-07-30 19:32:00,0.0839
2022-07-30 19:33:00,0.0
2022-07-30 19:34:00,0.1991
2022-07-30 19:35:00,0.3184
2022-07-30 19:36:00,0.0637
2022-07-30 19:37:00,0.4346
2022-07-30 19:38:00,0.297
2022-07-30 19:39:00,0.197
2022-07-30 19:40:00,0.3894
2022-07-30 19:41:00,-0.0594
2022-07-30 19:42:00,0.0
2022-07-30 19:43:00,0.1558
2022-07-30 19:44:00,0.1888
2022-07-30 19:45:00,0.2634
2022-07-30 19:46:00,0.2
2022-07-30 19:47:00,0.2715
2022-07-30 19:48:00,0.115
2022-07-30 19:49:00,0.329
2022-07-30 19:50:00,0.2905
2022-07-30 19:51:00,-0.2407
2022-07-30 19:52:00,0.1941
2022-07-30 19:53:00,0.3298
2022-07-30 19:54:00,-0.1097
2022-07-30 19:55:00,0.1423
2022-07-30 19:56:00,-0.0852
2022-07-30 19:57:00,0.2692
2022-07-30 19:58:00,0.3474
2022-07-30 19:59:00,-0.1077
2022-07-30 20:00:00,0.0908
2022-07-30 20:01:00,0.0
2022-07-30 20:02:00,0.1385
2022-07-30 20:03:00,0.4952
2022-07-30 20:04:00,0.4283
2022-07-30 20:05:00,0.1364
2022-07-30 20:06:00,0.0289
2022-07-30 20:07:00,0.333
2022-07-30 20:08:00,-0.2144
2022-07-30 20:09:00,0.577
2022-07-30 20:10:00,0.6586
2022-07-30 20:11:00,0.4706
2022-07-30 20:12:00,0.2078
2022-07-30 20:13:00,0.04
2022-07-30 20:14:00,0.247
2022-07-30 20:15:00,-0.0342
2022-07-30 20:16:00,0.3591
2022-07-30 20:17:00,-0.0396
2022-07-30 20:18:00,0.1304
2022-07-30 20:19:00,0.0
2022-07-30 20:20:00,0.103
2022-07-30 20:21:00,0.3749
2022-07-30 20:22:00,0.4828
2022-07-30 20:23:00,0.1368
2022-07-30 20:24:00,0.1469
2022-07-30 20:25:00,0.2
2022-07-30 20:26:00,0.0899
2022-07-30 20:27:00,0.405
2022-07-30 20:28:00,0.3724
2022-07-30 20:29:00,0.3031
2022-07-30 20:30:00,-0.0363
2022-07-30 20:31:00,0.3951
2022-07-30 20:32:00,0.3666
2022-07-30 20:33:00,0.3803
2022-07-30 20:34:00,0.3163
2022-07-30 20:35:00,0.1421
2022-07-30 20:36:00,0.2992
2022-07-30 20:37:00,0.0395
2022-07-30 20:38:00,0.3694
2022-07-30 20:39:00,0.2657
2022-07-30 20:40:00,0.5347
2022-07-30 20:41:00,0.2303
2022-07-30 20:42:00,0.3979
2022-07-30 20:43:00,0.6175
2022-07-30 20:44:00,-0.1825
2022-07-30 20:45:00,0.2566
2022-07-30 20:46:00,0.3613
2022-07-30 20:47:00,0.2081
2022-07-30 20:48:00,0.2195
2022-07-30 20:49:00,0.4085
2022-07-30 20:50:00,0.2635
2022-07-30 20:51:00,0.0675
2022-07-30 20:52:00,0.2718
2022-07-30 20:53:00,0.4202
2022-07-30 20:54:00,0.5966
2022-07-30 20:55:00,-0.1261
2022-07-30 20:56:00,0.3306
2022-07-30 20:57:00,0.3565
2022-07-30 20:58:00,0.3301
2022-07-30 20:59:00,0.1955
2022-07-30 21:00:00,0.2099
2022-07-30 21:01:00,-0.1956
2022-07-30 21:02:00,0.298
2022-07-30 21:03:00,0.6318
2022-07-30 21:04:00,0.2694
2022-07-30 21:05:00,0.0894
2022-07-30 21:06:00,0.4784
2022-07-30 21:07:00,0.5192
2022-07-30 21:08:00,0.4013
2022-07-30 21:09:00,0.3919
2022-07-30 21:10:00,0.5898
2022-07-30 21:11:00,0.4242
2022-07-30 21:12:00,0.0
2022-07-30 21:13:00,0.0
2022-07-30 21:14:00,0.0
2022-07-30 21:15:00,0.0
2022-07-30 21:16:00,0.0
2022-07-30 21:38:00,0.0
