,date,value
915,2022-07-30 20:09:22.309822,4326.0
916,2022-07-30 20:09:27.978713,4499.0
917,2022-07-30 20:09:33.887890,4530.0
918,2022-07-30 20:09:43.168284,4771.0
919,2022-07-30 20:09:52.719256,4320.0
920,2022-07-30 20:09:57.438329,4795.0
921,2022-07-30 20:10:02.206885,4536.0
922,2022-07-30 20:10:07.015981,4636.0
923,2022-07-30 20:10:09.185425,4662.0
924,2022-07-30 20:10:13.390280,4586.0
925,2022-07-30 20:10:23.975835,4619.0
926,2022-07-30 20:10:32.053967,4405.0
927,2022-07-30 20:10:40.857234,4707.0
928,2022-07-30 20:10:43.830452,4567.0
929,2022-07-30 20:10:46.922844,4511.0
930,2022-07-30 20:10:48.939066,4607.0
931,2022-07-30 20:10:53.271340,4244.0
932,2022-07-30 20:11:00.278855,4434.0
933,2022-07-30 20:11:03.737123,4800.0
934,2022-07-30 20:11:05.892880,4770.0
935,2022-07-30 20:11:12.444574,4806.0
936,2022-07-30 20:11:22.306759,4769.0
937,2022-07-30 20:11:29.705695,4738.0
938,2022-07-30 20:11:39.039516,4858.0
939,2022-07-30 20:11:41.182192,4850.0
940,2022-07-30 20:11:48.839427,4360.0
941,2022-07-30 20:11:50.984504,4387.0
942,2022-07-30 20:11:54.538122,4634.0
943,2022-07-30 20:11:58.962142,4311.0
944,2022-07-30 20:12:02.171408,4820.0
945,2022-07-30 20:12:10.347064,4597.0
946,2022-07-30 20:12:12.457595,4563.0
947,2022-07-30 20:12:22.112666,4760.0
948,2022-07-30 20:12:25.257069,4397.0
949,2022-07-30 20:12:35.011120,4810.0
950,2022-07-30 20:12:39.608756,4249.0
951,2022-07-30 20:12:40.684889,4256.0
952,2022-07-30 20:12:46.281081,4540.0
953,2022-07-30 20:12:49.229539,4395.0
954,2022-07-30 20:12:52.625380,4382.0
955,2022-07-30 20:12:54.773567,4302.0
956,2022-07-30 20:12:58.190081,4476.0
957,2022-07-30 20:13:08.830476,4380.0
958,2022-07-30 20:13:11.965361,4302.0
959,2022-07-30 20:13:17.835189,4499.0
960,2022-07-30 20:13:27.114459,4319.0
961,2022-07-30 20:13:32.836263,4348.0
962,2022-07-30 20:13:38.849373,4388.0
963,2022-07-30 20:13:40.955133,4412.0
964,2022-07-30 20:13:45.394153,4247.0
965,2022-07-30 20:13:47.545842,4882.0
966,2022-07-30 20:13:57.093731,4260.0
967,2022-07-30 20:13:59.188682,4284.0
968,2022-07-30 20:14:10.342636,4642.0
