,date,value
0,2022-07-30 18:43:41.573138,0.0
1,2022-07-30 18:43:45.652204,-0.9914580000000001
2,2022-07-30 18:43:47.835563,0.909964
3,2022-07-30 18:43:55.070888,0.0
4,2022-07-30 18:44:00.372477,0.910037
5,2022-07-30 18:44:03.492377,0.0
6,2022-07-30 18:44:07.599644,0.935298
7,2022-07-30 18:44:09.845486,0.888391
8,2022-07-30 18:44:12.973259,0.0
9,2022-07-30 18:44:18.305419,0.0
10,2022-07-30 18:44:21.555645,0.0
11,2022-07-30 18:44:24.577468,0.0
12,2022-07-30 18:44:26.862561,0.998263
13,2022-07-30 18:44:31.097115,0.0
14,2022-07-30 18:44:34.363715,0.0
15,2022-07-30 18:44:43.998258,0.0
16,2022-07-30 18:44:47.084654,0.0
17,2022-07-30 18:45:05.305457,0.0
18,2022-07-30 18:45:07.494087,0.0
19,2022-07-30 18:45:11.783620,0.913653
20,2022-07-30 18:45:13.949444,0.993691
21,2022-07-30 18:45:16.956710,0.58096
22,2022-07-30 18:45:20.143164,0.996347
23,2022-07-30 18:45:26.131093,0.487562
24,2022-07-30 18:45:29.232638,-0.985109
25,2022-07-30 18:45:32.360274,0.0
26,2022-07-30 18:45:35.437536,0.0
27,2022-07-30 18:45:40.831580,0.0
28,2022-07-30 18:45:43.991672,0.0
29,2022-07-30 18:45:50.207192,0.9956999999999999
30,2022-07-30 18:45:53.984144,-0.999435
31,2022-07-30 18:45:57.127164,0.998764
32,2022-07-30 18:46:00.306182,-0.962946
33,2022-07-30 18:46:08.888188,0.999158
34,2022-07-30 18:46:12.037930,0.0
35,2022-07-30 18:46:18.047465,-0.997818
36,2022-07-30 18:46:20.209352,0.0
37,2022-07-30 18:46:22.454838,0.0
38,2022-07-30 18:46:26.582570,0.0
39,2022-07-30 18:46:30.658296,0.0
40,2022-07-30 18:46:42.149897,0.0
41,2022-07-30 18:46:45.184994,0.0
42,2022-07-30 18:46:48.158093,0.998516
43,2022-07-30 18:46:54.525164,0.999005
44,2022-07-30 18:47:03.121784,0.914097
45,2022-07-30 18:47:06.452208,0.0
46,2022-07-30 18:47:09.709804,0.0
47,2022-07-30 18:47:11.957840,0.636895
48,2022-07-30 18:47:16.023449,0.848727
49,2022-07-30 18:47:19.157234,0.0
50,2022-07-30 18:47:25.335710,0.0
51,2022-07-30 18:47:28.676524,0.531188
52,2022-07-30 18:47:32.785916,0.903809
53,2022-07-30 18:47:36.713117,0.995749
54,2022-07-30 18:47:40.762485,0.569552
55,2022-07-30 18:47:50.728212,0.99921
56,2022-07-30 18:47:56.070786,0.997985
57,2022-07-30 18:47:59.021310,0.925263
58,2022-07-30 18:48:02.842111,0.0
59,2022-07-30 18:48:06.993841,0.641716
60,2022-07-30 18:48:09.220077,0.0
61,2022-07-30 18:48:12.401999,0.536785
62,2022-07-30 18:48:14.400398,0.0
63,2022-07-30 18:48:19.982463,0.823433
64,2022-07-30 18:48:24.563984,0.565095
65,2022-07-30 18:48:27.604023,0.0
66,2022-07-30 18:48:29.950431,-0.999487
67,2022-07-30 18:48:34.220640,0.0
68,2022-07-30 18:48:37.256086,0.0
69,2022-07-30 18:48:43.480581,-0.999267
70,2022-07-30 18:48:47.962179,0.798099
71,2022-07-30 18:48:51.989869,0.91648
72,2022-07-30 18:48:55.046483,0.0
73,2022-07-30 18:48:58.058213,-0.997938
74,2022-07-30 18:49:00.364165,0.0
75,2022-07-30 18:49:03.491704,0.783561
