timestamp,value
2022-07-30 18:44:00,1422498.0
2022-07-30 18:45:00,1422499.0
2022-07-30 18:46:00,1422499.0
2022-07-30 18:47:00,1422499.0
2022-07-30 18:48:00,1422499.0
2022-07-30 18:49:00,1422500.0
2022-07-30 18:50:00,1422503.0
2022-07-30 18:51:00,1422503.0
2022-07-30 18:52:00,1422505.0
2022-07-30 18:53:00,1422507.0
2022-07-30 18:54:00,1422509.0
2022-07-30 18:55:00,1422513.0
2022-07-30 18:56:00,1422516.0
2022-07-30 18:57:00,1422519.0
2022-07-30 18:58:00,1422519.0
2022-07-30 18:59:00,1422521.0
2022-07-30 19:00:00,1422523.0
2022-07-30 19:01:00,1422525.0
2022-07-30 19:02:00,1422524.0
2022-07-30 19:03:00,1422525.0
2022-07-30 19:04:00,1422531.0
2022-07-30 19:05:00,1422533.0
2022-07-30 19:06:00,1422536.0
2022-07-30 19:07:00,1422541.0
2022-07-30 19:08:00,1422544.0
2022-07-30 19:09:00,1422546.0
2022-07-30 19:10:00,1422548.0
2022-07-30 19:11:00,1422550.0
2022-07-30 19:12:00,1422552.0
2022-07-30 19:13:00,1422553.0
2022-07-30 19:14:00,1422554.0
2022-07-30 19:15:00,1422555.0
2022-07-30 19:16:00,1422555.0
2022-07-30 19:17:00,1422556.0
2022-07-30 19:18:00,1422558.0
2022-07-30 19:19:00,1422559.0
2022-07-30 19:20:00,1422559.0
2022-07-30 19:21:00,1422560.0
2022-07-30 19:22:00,1422559.0
2022-07-30 19:23:00,1422558.0
2022-07-30 19:24:00,1422559.0
2022-07-30 19:25:00,1422559.0
2022-07-30 19:26:00,1422559.0
2022-07-30 19:27:00,1422562.0
2022-07-30 19:28:00,1422565.0
2022-07-30 19:29:00,1422567.0
2022-07-30 19:30:00,1422565.0
2022-07-30 19:31:00,1422565.0
2022-07-30 19:32:00,1422566.0
2022-07-30 19:33:00,1422567.0
2022-07-30 19:34:00,1422569.0
2022-07-30 19:35:00,1422570.0
2022-07-30 19:36:00,1422571.0
2022-07-30 19:37:00,1422574.0
2022-07-30 19:38:00,1422578.0
2022-07-30 19:39:00,1422578.0
2022-07-30 19:40:00,1422582.0
2022-07-30 19:41:00,1422583.0
2022-07-30 19:42:00,1422583.0
2022-07-30 19:43:00,1422584.0
2022-07-30 19:44:00,1422585.0
2022-07-30 19:45:00,1422586.0
2022-07-30 19:46:00,1422589.0
2022-07-30 19:47:00,1422591.0
2022-07-30 19:48:00,1422592.0
2022-07-30 19:49:00,1422592.0
2022-07-30 19:50:00,1422592.0
2022-07-30 19:51:00,1422593.0
2022-07-30 19:52:00,1422593.0
2022-07-30 19:53:00,1422596.0
2022-07-30 19:54:00,1422599.0
2022-07-30 19:55:00,1422599.0
2022-07-30 19:56:00,1422599.0
2022-07-30 19:57:00,1422599.0
2022-07-30 19:58:00,1422600.0
2022-07-30 19:59:00,1422601.0
2022-07-30 20:00:00,1422604.0
2022-07-30 20:01:00,1422604.0
2022-07-30 20:02:00,1422604.0
2022-07-30 20:03:00,1422603.0
2022-07-30 20:04:00,1422602.0
2022-07-30 20:05:00,1422600.0
2022-07-30 20:06:00,1422601.0
2022-07-30 20:07:00,1422602.0
2022-07-30 20:08:00,1422603.0
2022-07-30 20:09:00,1422604.0
2022-07-30 20:10:00,1422606.0
2022-07-30 20:11:00,1422607.0
2022-07-30 20:12:00,1422607.0
2022-07-30 20:13:00,1422606.0
2022-07-30 20:14:00,1422605.0
2022-07-30 20:15:00,1422604.0
2022-07-30 20:16:00,1422604.0
2022-07-30 20:17:00,1422604.0
2022-07-30 20:18:00,1422605.0
2022-07-30 20:19:00,1422606.0
2022-07-30 20:20:00,1422605.0
2022-07-30 20:21:00,1422605.0
2022-07-30 20:22:00,1422605.0
2022-07-30 20:23:00,1422606.0
2022-07-30 20:24:00,1422609.0
2022-07-30 20:25:00,1422609.0
2022-07-30 20:26:00,1422611.0
2022-07-30 20:27:00,1422613.0
2022-07-30 20:28:00,1422612.0
2022-07-30 20:29:00,1422612.0
2022-07-30 20:30:00,1422614.0
2022-07-30 20:31:00,1422614.0
2022-07-30 20:32:00,1422613.0
2022-07-30 20:33:00,1422616.0
2022-07-30 20:34:00,1422616.0
2022-07-30 20:35:00,1422614.0
2022-07-30 20:36:00,1422616.0
2022-07-30 20:37:00,1422616.0
2022-07-30 20:38:00,1422616.0
2022-07-30 20:39:00,1422615.0
2022-07-30 20:40:00,1422615.0
2022-07-30 20:41:00,1422616.0
2022-07-30 20:42:00,1422617.0
2022-07-30 20:43:00,1422619.0
2022-07-30 20:44:00,1422620.0
2022-07-30 20:45:00,1422624.0
2022-07-30 20:46:00,1422626.0
2022-07-30 20:47:00,1422626.0
2022-07-30 20:48:00,1422626.0
2022-07-30 20:49:00,1422627.0
2022-07-30 20:50:00,1422628.0
2022-07-30 20:51:00,1422630.0
2022-07-30 20:52:00,1422631.0
2022-07-30 20:53:00,1422631.0
2022-07-30 20:54:00,1422631.0
2022-07-30 20:55:00,1422630.0
2022-07-30 20:56:00,1422630.0
2022-07-30 20:57:00,1422631.0
2022-07-30 20:58:00,1422632.0
2022-07-30 20:59:00,1422634.0
2022-07-30 21:00:00,1422634.0
2022-07-30 21:01:00,1422636.0
2022-07-30 21:02:00,1422636.0
2022-07-30 21:03:00,1422637.0
2022-07-30 21:04:00,1422637.0
2022-07-30 21:05:00,1422637.0
2022-07-30 21:06:00,1422639.0
2022-07-30 21:07:00,1422643.0
2022-07-30 21:08:00,1422645.0
2022-07-30 21:09:00,1422647.0
2022-07-30 21:10:00,1422649.0
2022-07-30 21:11:00,1422649.0
2022-07-30 21:12:00,1422649.0
2022-07-30 21:13:00,1422649.0
2022-07-30 21:14:00,1422648.0
2022-07-30 21:15:00,1422649.0
2022-07-30 21:16:00,1422649.0
2022-07-30 21:38:00,1422652.0
