timestamp,value
2018-05-15 19:03:42,659.4561404
2018-05-15 19:08:42,707.3192982
2018-05-15 19:13:42,518.0877193
2018-05-15 19:18:42,572.6105263
2018-05-15 19:23:42,621.445614
2018-05-15 19:28:42,718.1298246
2018-05-15 19:33:42,696.4140351
2018-05-15 19:38:42,746.1298246
2018-05-15 19:43:42,802.3859649
2018-05-15 19:48:42,802.1263158
2018-05-15 19:53:42,684.0526316
2018-05-15 19:58:42,552.245614
2018-05-15 20:03:42,651.0491228
2018-05-15 20:08:42,453.3719298
2018-05-15 20:13:42,447.4701754
2018-05-15 20:18:42,432.4736842
2018-05-15 20:23:42,376.2596491
2018-05-15 20:28:42,379.5333333
2018-05-15 20:33:42,389.645614
2018-05-15 20:38:42,374.2596491
2018-05-15 20:43:42,455.5122807
2018-05-15 20:48:42,366.5263158
2018-05-15 20:53:42,488.6175439
2018-05-15 20:58:42,698.2140351
2018-05-15 21:03:42,637.2105263
2018-05-15 21:08:42,640.5425984
2018-05-15 21:13:42,584.0175439
2018-05-15 21:18:42,564.5824561
2018-05-15 21:23:42,578.6315789
2018-05-15 21:28:42,539.8105263
2018-05-15 21:33:42,710.4140351
2018-05-15 21:38:42,713.5087719
2018-05-15 21:43:42,636.2140351
2018-05-15 21:48:42,571.6807018
2018-05-15 21:53:42,603.0596491
2018-05-15 21:58:42,518.1192982
2018-05-15 22:03:42,515.8982456
2018-05-15 22:08:42,532.2631579
2018-05-15 22:13:42,531.5438596
2018-05-15 22:18:42,577.9964912
2018-05-15 22:23:42,343.4
2018-05-15 22:28:42,322.6280702
2018-05-15 22:33:42,517.2105263
2018-05-15 22:38:42,421.0105263
2018-05-15 22:43:42,474.354386
2018-05-15 22:48:42,443.445614
2018-05-15 22:53:42,500.9122999
2018-05-15 22:58:42,515.0262631
2018-05-15 23:03:42,377.8491228
2018-05-15 23:08:42,488.3719298
2018-05-15 23:13:42,485.0175439
2018-05-15 23:18:42,469.8245614
2018-05-15 23:23:42,450.6245614
2018-05-15 23:28:42,470.6596491
2018-05-15 23:33:42,458.9052632
2018-05-15 23:38:42,471.3929825
2018-05-15 23:43:42,445.4982456
2018-05-15 23:48:42,475.7824561
